stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420035631003",0,0,0,0.00,97,87,10,4.64,0,0,0,0.00,19,17,2,0.18,13,17,4,0.25,16,15,1,0.08,64,73,9,2.76
"420035632001",22,21,1,0.11,71,61,10,3.45,6,6,0,0.00,30,36,6,0.87,41,41,0,0.00,17,18,1,0.08,19,23,4,0.37
"420035632002",7,9,2,0.02,108,116,8,1.40,84,86,2,0.27,100,86,14,2.28,143,126,17,3.95,116,137,21,3.96,57,55,2,0.19
"420035632003",20,23,3,0.09,146,141,5,1.15,105,117,12,1.98,154,154,0,0.00,156,143,13,3.18,9,9,0,0.00,47,50,3,0.22
"420035633001",0,0,0,0.00,5,5,0,0.00,45,46,1,0.19,51,52,1,0.21,76,75,1,0.32,49,49,0,0.00,14,13,1,0.06
"420035633002",4,1,3,0.04,3,1,2,0.02,28,28,0,0.00,139,134,5,2.24,63,62,1,0.20,32,36,4,0.41,41,48,7,0.93
"420035638001",3,2,1,0.01,15,20,5,0.26,59,58,1,0.21,69,67,2,0.48,65,66,1,0.23,45,38,7,1.11,29,34,5,0.51
"420035638002",0,0,0,0.00,61,68,7,0.40,85,99,14,1.10,136,138,2,0.25,147,148,1,0.14,131,112,19,2.30,521,516,5,2.41
"420035638003",0,0,0,0.00,6,5,1,0.07,6,13,7,0.47,25,31,6,1.67,31,24,7,2.41,6,5,1,0.07,16,12,4,0.71
"420035638004",3,6,3,0.26,0,0,0,0.00,0,0,0,0.00,6,5,1,0.18,8,8,0,0.00,7,6,1,0.21,10,9,1,0.29
"420035638005",0,0,0,0.00,3,1,2,0.03,46,59,13,2.95,46,36,10,2.27,46,53,7,1.59,28,22,6,0.83,34,32,2,0.33
"420035638006",0,0,0,0.00,1,0,1,0.01,46,51,5,1.74,31,27,4,0.94,30,33,3,0.68,17,16,1,0.13,7,5,2,0.11
"420035639001",45,43,2,0.22,58,65,7,1.00,69,69,0,0.00,86,71,15,3.19,79,97,18,3.52,29,25,4,0.29,38,34,4,0.38
"420035639002",7,1,6,0.07,136,132,4,0.93,70,62,8,0.96,147,141,6,1.51,94,107,13,2.09,51,57,6,0.52,81,86,5,0.69
"420035639003",13,13,0,0.00,86,103,17,3.08,113,102,11,2.62,47,43,4,0.40,92,92,0,0.00,26,23,3,0.16,98,99,1,0.21
"420035639004",0,0,0,0.00,15,15,0,0.00,100,110,10,2.17,107,113,6,1.40,82,89,7,1.25,47,43,4,0.41,109,90,19,4.50
"420035640001",17,21,4,0.06,277,292,15,3.53,254,276,22,4.75,207,180,27,4.75,211,205,6,1.08,119,119,0,0.00,92,84,8,0.63
"420035640002",27,24,3,0.09,92,107,15,1.62,215,232,17,4.28,172,162,10,2.01,184,173,11,2.37,94,87,7,0.77,70,69,1,0.08
"420035640003",22,13,9,1.19,10,11,1,0.06,25,22,3,0.45,67,83,16,6.42,18,18,0,0.00,10,8,2,0.12,15,12,3,0.27
"420035641001",1,1,0,0.00,12,14,2,0.14,30,34,4,0.69,49,48,1,0.28,36,33,3,0.62,28,24,4,0.65,17,19,2,0.20
"420035641002",0,0,0,0.00,11,10,1,0.06,25,33,8,1.09,48,45,3,0.79,32,34,2,0.35,28,30,2,0.31,39,31,8,1.70
"420035642001",0,0,0,0.00,2,2,0,0.00,5,7,2,0.07,53,61,8,2.77,27,24,3,0.53,26,30,4,0.68,40,29,11,2.88
"420035642002",13,15,2,0.06,45,44,1,0.10,114,112,2,0.49,61,67,6,0.79,116,105,11,2.74,67,73,6,0.86,49,49,0,0.00
"420035642003",5,8,3,0.04,28,32,4,0.27,28,34,6,0.40,178,168,10,4.26,60,55,5,0.72,43,48,5,0.51,76,73,3,0.55
"420035644001",0,0,0,0.00,20,25,5,0.21,31,30,1,0.07,116,112,4,0.99,216,233,17,7.80,43,41,2,0.18,45,30,15,1.43
"420035644002",0,0,0,0.00,45,46,1,0.09,79,83,4,0.63,120,118,2,0.48,53,47,6,0.63,100,97,3,0.60,105,111,6,1.25
"420035644003",0,0,0,0.00,118,110,8,1.90,21,28,7,0.30,78,75,3,0.47,89,77,12,2.14,117,148,31,7.28,75,60,15,2.26
"420035644004",29,15,14,0.69,119,141,22,4.44,44,37,7,0.52,88,97,9,1.34,139,137,2,0.47,106,97,9,1.62,64,65,1,0.11
"420035644005",0,0,0,0.00,39,52,13,1.75,64,63,1,0.22,47,35,12,1.94,65,65,0,0.00,61,63,2,0.42,14,12,2,0.10
"420035644006",5,4,1,0.02,33,44,11,1.40,50,54,4,0.77,69,60,9,2.40,60,54,6,1.39,18,13,5,0.35,24,30,6,0.56
"420035644007",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,19,22,3,2.28,0,0,0,0.00,0,0,0,0.00,6,3,3,0.72
"420035645001",21,23,2,0.07,113,118,5,0.93,62,66,4,0.41,201,192,9,2.97,77,82,5,0.63,85,82,3,0.42,51,47,4,0.33
"420035645002",0,0,0,0.00,28,19,9,0.57,34,30,4,0.31,139,132,7,2.19,46,54,8,0.83,71,68,3,0.48,126,141,15,4.26
"420035645003",0,0,0,0.00,58,57,1,0.28,32,37,5,0.76,37,44,7,1.23,35,32,3,0.50,31,22,9,1.33,17,18,1,0.08
"420039800001",0,0,0,0.00,0,0,0,0.00,96,89,7,2.21,0,0,0,0.00,208,215,7,4.79,0,0,0,0.00,0,0,0,0.00
"420039801001",0,0,0,0.00,0,0,0,0.00,8,8,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039803001",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,1,1,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039804001",0,0,0,0.00,0,0,0,0.00,14,14,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039805001",0,0,0,0.00,0,0,0,0.00,9,9,0,0.00,5,5,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039807001",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,10,10,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039810001",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,2,2,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
"420039818001",0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,43,43,0,0.00,0,0,0,0.00
"420039822001",83,69,14,7.04,73,91,18,7.96,9,5,4,0.22,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00,0,0,0,0.00
