serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2008000947311,H,2,1400,1,42,1044592,1063801,20,1,1,,,1,09,,0000,001,2,0001,001,1,,,,,,,4,2,00250,,1,3,,,0,0001,8,,,,0250,007,1,6,43200,0,4,4,4,1,1,1,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,8,22,19,34,37,5,6,36,18,6,35,35,20,16,6,23,22,19,21,19,6,19,21,33,33,6,5,34,17,5,27,32,23,20,7,22,18,21,16,20,35,23,20,7,7,32,35,6,19,33,6,5,18,20,30,25,22,19,21,22,33,17,19,6,6,31,37,6,20,36,6,6,19,20,30,20,18,19,19,45956.20461867374400
2010000525328,H,2,1400,1,42,1031543,1039407,4,3,1,3,1,2,02,2,0000,060,2,0002,310,2,00770,,1,00880,1,1,6,,,,1,1,,16,2,0002,4,2,000038370,4,,,1,1,38370,0,4,4,4,1,1,6,00,03,0,0,00,039,0,1,0,0,0,0,1,01250,3,0,0,32,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,4,4,5,5,8,9,9,5,2,5,9,4,6,8,4,7,7,7,8,5,5,6,5,5,1,1,1,5,8,4,1,4,5,2,4,2,2,1,2,4,5,5,4,6,7,9,7,4,2,5,8,6,4,9,6,7,7,9,7,4,5,5,5,5,2,1,1,5,7,6,1,4,5,2,5,2,39882.05703550193520
2008001089612,H,2,1400,1,42,1044592,1063801,6,2,1,3,2,4,02,2,0000,050,2,0002,003,2,00500,,2,00390,2,1,8,,,,1,1,,16,3,0002,9,,,,,,1,5,49050,0,4,4,4,1,1,7,00,,0,1,00,015,2,1,0,0,0,0,2,00599,3,0,0,26,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,13,7,2,7,7,2,6,10,11,15,7,6,7,7,6,2,2,10,10,8,2,6,12,8,6,9,8,3,2,2,7,6,7,7,7,12,2,13,10,6,2,6,12,6,6,11,7,2,3,3,6,6,7,7,7,13,11,2,2,6,11,7,3,7,6,3,6,11,12,11,8,7,6,8,6,2,11,52179.44066078581350
2009000124681,H,2,1400,1,42,1048571,1048026,10,4,1,1,,2,01,2,0000,130,1,1500,003,4,00000,00400,,,,3,4,,,,1,2,,01,3,1000,6,,,,,,1,5,49700,0,4,4,4,1,1,5,00,,0,1,00,009,0,1,0,0,1,0,2,00380,,0,0,04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,9,15,3,10,8,15,9,18,16,3,4,12,9,10,8,17,3,9,21,9,10,2,16,9,10,2,11,4,4,17,17,9,10,10,10,2,16,10,16,13,12,3,20,10,10,3,10,4,3,20,16,11,10,9,10,3,15,9,3,9,10,20,2,11,11,15,11,17,19,3,2,10,9,10,11,17,2,7,3,52086.90079096308000
2011000622885,H,2,1400,1,42,1000000,1018237,4,3,1,1,,2,02,2,0000,120,2,0002,100,1,00720,,2,00700,2,1,5,,,00220,1,1,,11,2,0850,9,1,000048000,4,,,1,1,48000,0,4,4,4,1,1,4,00,03,0,0,00,033,0,1,0,0,0,0,1,01304,1,0,1,10,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,7,6,1,3,7,0,1,3,3,7,3,3,3,4,6,3,3,4,0,1,5,5,0,3,6,1,1,3,4,6,3,4,5,4,7,3,4,3,0,1,5,6,1,4,5,2,0,4,3,6,4,4,4,3,6,4,4,4,1,1,6,5,1,4,7,1,1,3,4,7,3,3,4,4,6,3,3,48875.3760000
2008000635025,H,2,1400,1,42,1044592,1063801,7,1,1,1,,2,03,2,0000,040,2,1500,150,1,00450,,,,,3,6,,,,1,2,,04,0,0580,9,,,,,,1,6,13200,0,4,4,4,1,1,7,00,,0,0,00,040,0,1,0,0,1,1,1,00439,,0,1,11,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,7,2,8,12,10,11,6,7,6,8,7,2,2,2,8,11,1,7,11,6,7,12,7,2,2,2,7,8,6,8,7,11,11,12,7,2,2,7,12,8,6,11,7,2,3,1,7,6,7,7,7,13,12,13,7,1,13,7,2,6,6,1,5,13,10,11,5,7,7,6,8,2,2,2,7,11,10,14042.17363348364400
2009000593948,H,2,1400,1,42,1048571,1048026,17,2,1,1,,3,02,2,0000,020,1,0002,250,1,00000,,1,00670,2,1,8,,,,1,1,,11,1,0120,7,2,000006680,4,,,1,1,6680,0,4,4,4,1,1,3,00,02,0,0,00,101,0,1,0,0,0,0,1,01042,3,0,1,23,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,16,6,29,17,16,17,5,30,18,17,5,16,6,6,29,27,15,19,22,15,20,5,30,20,18,19,5,32,16,16,5,14,5,6,34,25,17,18,28,18,14,5,29,17,17,19,5,27,17,16,6,17,5,6,33,30,17,16,32,19,14,5,25,18,17,17,6,24,20,16,5,17,5,5,22,28,18,18,25,7000.81483468075200
2009000303140,H,2,1400,1,42,1048571,1048026,5,2,1,2,1,3,02,2,0000,050,2,0002,100,1,00250,,1,00170,1,1,5,,,,1,1,,04,1,0002,9,2,000022970,4,,,1,1,22970,0,4,4,4,1,1,4,00,02,0,0,00,017,0,1,0,0,1,1,2,00320,3,0,1,08,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,6,5,6,10,5,9,5,5,9,5,2,10,9,1,5,5,8,8,4,10,4,4,5,2,6,1,4,5,2,5,9,1,2,10,6,6,1,1,5,1,5,5,7,9,6,9,6,5,8,6,2,9,9,1,5,5,10,10,6,9,6,6,5,1,4,2,6,5,1,5,8,2,2,9,5,5,2,24073.16119051150800
2010001343414,H,2,1400,1,42,1031543,1039407,12,2,1,1,,2,03,2,0000,001,1,0002,080,1,,,,,,,4,2,00200,,1,3,,,0,0510,8,5,000056400,4,0323,007,1,2,56400,0,4,4,4,1,1,5,00,02,0,0,00,,0,1,0,0,1,1,1,,,1,0,,1,11,10,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12,21,12,4,11,13,3,13,20,24,22,11,12,11,9,11,4,4,3,3,15,4,12,23,14,12,20,13,4,5,4,12,12,13,11,12,19,21,19,3,14,4,12,21,12,10,21,14,4,4,4,11,11,11,10,12,26,22,24,23,14,20,13,3,12,14,4,11,19,18,22,12,9,11,12,11,2,3,4,18,58622.57015382614400
2009000721230,H,2,1400,1,42,1048571,1048026,7,1,1,3,5,4,02,2,0000,070,2,0080,050,4,00120,,,,,3,9,,,,1,2,,11,2,0002,9,,,,,,1,4,18000,0,4,4,4,1,1,4,00,,0,0,00,016,0,1,0,0,0,0,1,00237,,0,0,24,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,13,7,7,6,2,2,7,1,11,2,12,7,11,11,6,7,8,7,8,3,6,11,3,2,8,7,12,8,7,7,7,12,6,6,2,2,11,13,11,6,2,8,6,6,10,10,5,11,2,12,2,7,2,3,7,6,7,7,7,11,7,2,12,13,8,7,2,7,8,7,7,2,8,6,12,12,2,2,2,18864.47111141520000
2010000807009,H,2,1400,1,42,1031543,1039407,6,1,1,1,,5,02,2,0000,070,2,1500,150,4,00130,,,,,3,9,,,,1,2,,11,1,0300,9,,,,,,1,4,8000,0,4,4,4,1,1,3,00,,0,0,00,065,0,1,0,0,0,0,1,00435,,0,1,15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,6,9,6,5,1,8,1,2,5,6,9,9,2,6,7,6,2,9,4,6,5,2,7,6,12,1,12,10,5,6,2,2,8,5,4,4,1,10,5,7,5,1,5,5,9,2,11,10,6,5,1,1,10,6,5,7,9,2,5,5,5,10,6,5,2,9,2,2,5,4,7,10,1,5,5,4,10,8315.25817784768000
2009000455304,H,2,1400,1,42,1048571,1048026,26,2,1,1,,3,02,2,0000,100,2,1500,040,4,00800,,,,,3,8,,,,1,2,,18,3,0460,7,3,000090600,4,,,1,1,90600,0,4,4,4,1,1,7,00,02,0,0,00,007,0,1,0,0,2,2,1,00553,,0,1,34,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,23,34,24,8,32,8,22,27,8,22,41,9,8,42,24,26,41,7,27,7,25,26,26,38,26,43,28,26,38,23,8,38,46,8,25,28,7,50,26,44,28,28,28,7,30,9,25,29,8,26,42,8,7,41,24,23,48,7,25,7,21,26,24,49,26,47,21,27,43,23,8,46,40,7,25,23,8,51,94951.17126078984000
2011001023720,H,2,1400,1,42,1000000,1018237,9,2,1,1,,5,02,2,0000,340,2,1000,003,5,00400,,,,,3,9,,,,1,2,,14,2,1200,9,3,000026400,4,,,1,1,26400,0,4,4,4,1,1,7,00,02,0,0,00,029,0,1,0,0,2,2,2,00639,,0,1,22,1,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,3,10,2,10,11,16,11,14,7,16,11,10,3,12,8,2,14,3,11,10,8,2,8,16,3,9,3,9,12,11,18,3,10,15,16,8,7,9,16,3,2,10,3,10,8,20,11,16,7,17,11,10,3,10,9,3,13,3,9,9,9,3,9,14,2,9,3,9,12,10,17,3,8,16,16,11,11,10,26881.4568000
2008000099481,H,2,1400,1,42,1044592,1063801,11,5,1,1,,4,02,2,0000,050,2,0002,150,1,00600,,1,00550,1,1,9,,,,1,1,,13,2,1000,8,7,000069000,2,,,1,3,74000,0,2,2,2,1,1,3,03,04,0,1,03,014,3,1,0,1,0,0,1,00833,3,0,1,19,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,19,9,3,11,14,10,12,17,10,3,3,3,9,10,10,9,11,3,14,21,18,11,3,12,21,10,9,17,11,3,2,3,10,9,10,10,10,17,3,3,3,10,13,10,3,9,10,3,10,16,15,17,10,14,12,11,12,17,3,2,3,9,20,11,3,11,10,3,9,16,18,15,11,11,9,9,10,4,78721.27643013558000
2007000590419,H,2,1400,1,42,1084729,1102938,5,2,1,2,1,2,02,2,0000,080,2,1000,020,5,00350,,,,,3,5,,,,1,2,,07,2,0002,3,4,000022100,4,,,1,1,22100,0,4,4,4,1,1,5,00,02,0,0,00,017,0,1,0,0,2,1,1,00320,,0,1,25,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,5,4,5,4,2,1,1,5,8,5,1,4,4,2,5,9,10,7,8,6,5,4,5,4,1,1,2,4,8,6,2,4,5,2,6,8,8,8,8,5,5,6,5,5,1,1,1,5,8,5,2,5,3,1,5,10,9,10,7,5,4,5,4,4,1,1,2,4,7,4,2,5,4,2,5,9,10,24374.93878873786200
2010000654416,H,2,1400,1,42,1031543,1039407,5,1,1,2,1,3,01,2,0000,040,2,0002,140,1,00600,01600,,,,3,7,,,,1,2,,11,1,0020,4,,,,,,1,4,26100,0,4,4,4,1,1,5,00,,0,0,00,023,0,1,0,0,1,1,1,00498,,0,0,28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,1,5,5,3,2,7,2,4,8,8,7,5,2,9,4,4,6,5,4,2,1,5,6,5,2,6,1,4,8,9,9,5,2,8,5,5,5,4,5,8,8,5,6,4,8,2,9,4,1,1,2,4,8,1,4,5,5,5,4,8,8,3,6,5,9,2,8,4,2,1,1,5,8,2,5,4,4,27128.52980522805600
2007000474145,H,2,1400,1,42,1084729,1102938,14,4,1,2,1,3,02,2,0000,070,2,1300,003,5,00650,,1,00460,1,1,6,,,,1,1,,14,2,0002,9,1,000080100,2,,,1,1,80100,0,2,2,2,1,1,4,02,04,0,0,02,010,0,1,0,1,0,0,1,00638,3,0,1,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,15,18,22,17,15,13,21,14,4,18,26,5,15,5,16,23,14,4,22,3,12,25,25,15,18,17,15,11,5,12,21,4,12,4,11,28,18,4,29,5,14,27,24,13,14,15,15,15,4,13,22,6,18,4,15,20,14,5,27,5,17,31,21,11,16,15,15,15,4,16,24,4,18,4,12,24,14,6,88345.36637909062200
2011001439532,H,2,1400,1,42,1000000,1018237,4,5,1,2,1,5,02,2,0000,370,2,5300,003,2,01500,,2,01500,2,1,9,,,,1,1,,19,2,0002,5,1,000075000,2,,,1,1,75000,0,2,2,2,1,1,4,03,05,0,0,03,044,0,1,0,1,0,0,1,02720,3,0,1,46,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,4,4,4,3,4,4,6,2,4,4,1,1,4,8,8,5,5,4,4,5,2,7,9,8,8,1,4,4,6,2,4,4,1,5,5,2,8,2,8,1,4,5,5,4,3,4,8,2,4,4,1,2,4,7,6,4,4,5,5,5,2,7,8,7,8,1,4,3,8,2,4,4,1,4,5,1,6,76367.7750000
2008000723870,H,2,1400,1,42,1044592,1063801,5,2,1,1,,3,02,2,0000,460,2,0002,003,3,00550,,1,00150,1,1,8,,,,1,1,,07,2,0002,5,2,000097380,4,,,1,1,97380,0,4,4,4,1,1,7,00,02,0,0,00,008,0,1,0,0,0,0,1,00610,3,0,1,26,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,5,1,1,2,4,9,6,2,4,4,1,4,7,9,8,4,6,2,5,6,4,7,8,9,5,1,4,7,5,5,7,5,1,1,1,5,6,2,6,5,5,7,6,9,5,2,5,9,4,4,7,5,1,1,2,5,6,9,5,4,5,1,1,2,5,10,6,2,4,4,1,4,9,8,8,5,5,10,103592.94457792706460
2008000514635,H,2,1400,1,42,1044592,1063801,7,4,1,1,,3,02,2,0000,070,2,1200,280,1,00500,,,,,3,7,,,,1,2,,10,3,1100,9,1,000060000,2,,,1,1,60000,0,2,2,2,1,1,6,02,04,0,0,02,013,0,1,0,1,0,0,1,00659,,0,1,20,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,10,6,7,3,7,2,7,1,6,6,12,7,7,10,2,2,13,8,7,11,6,2,12,8,12,6,2,7,2,12,7,2,2,7,7,7,8,3,1,8,3,8,7,10,6,11,7,11,6,7,2,6,7,3,12,10,2,8,8,2,6,11,3,7,2,7,10,6,12,2,6,13,13,8,8,7,6,63828.06197038020000
2011001130424,H,2,1400,1,42,1000000,1018237,6,2,1,1,,2,02,2,0000,140,2,0002,003,1,00280,,,,,3,5,,,,1,2,,08,2,0002,9,4,000022700,4,,,1,1,22700,0,4,4,4,1,1,7,00,02,0,0,00,010,0,1,0,0,2,2,1,00184,,0,1,07,0,9,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,2,7,10,2,2,6,5,9,6,6,6,7,9,7,6,2,3,11,7,2,12,7,2,11,11,8,7,1,8,6,7,7,3,6,6,12,11,2,6,2,11,8,1,11,11,8,7,1,8,7,5,7,1,7,6,11,11,2,6,12,2,7,12,2,2,6,6,12,6,6,6,7,10,7,7,2,2,9,7,23113.9799000
2011001061435,H,2,1400,1,42,1000000,1018237,7,2,1,1,,3,02,2,0000,100,2,0540,010,5,00580,,,,,3,5,,,,1,2,,14,2,0330,6,4,000026900,4,,,1,1,26900,0,4,4,4,1,1,7,00,02,0,0,00,014,0,1,0,0,2,2,1,00314,,0,1,22,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,8,7,8,8,11,9,2,11,8,14,8,2,8,2,12,8,2,12,12,7,7,6,8,10,3,7,14,2,9,2,8,14,6,13,2,6,13,2,2,7,9,9,8,7,12,7,2,9,7,15,7,2,8,2,14,7,2,12,11,7,9,7,8,7,2,8,14,2,7,3,8,12,7,11,2,9,13,27390.5753000
2011000663325,H,2,1400,1,42,1000000,1018237,3,2,1,1,,3,02,2,0000,140,2,2800,003,4,00490,,2,00400,2,1,6,,,,1,1,,13,1,0350,6,4,000047200,4,,,1,1,47200,0,4,4,4,1,1,7,00,02,0,0,00,024,0,1,0,0,2,2,1,00960,3,0,1,25,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,4,1,1,3,1,6,1,7,4,5,7,4,4,5,3,4,7,3,1,6,6,3,3,1,4,4,3,3,1,4,3,7,8,2,1,4,7,3,1,6,6,4,4,1,3,4,4,3,1,3,4,7,6,2,1,2,4,6,4,3,3,1,0,3,1,6,1,6,5,5,6,5,5,4,3,1,48060.7864000
2010000416948,H,2,1400,1,42,1031543,1039407,10,2,1,3,6,3,02,2,0000,100,2,0002,003,1,00550,,,,,3,7,,,,1,2,,16,2,0002,9,4,000013600,4,,,1,1,13600,0,4,4,4,1,1,7,00,02,0,0,00,022,0,1,0,0,2,1,2,00246,,0,0,24,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3,3,18,4,10,9,17,18,20,10,10,3,18,10,4,10,9,10,2,3,11,12,10,11,19,3,10,10,11,17,3,13,12,16,13,18,17,4,11,12,15,18,3,17,11,11,3,4,3,12,10,20,4,11,19,9,11,12,23,18,10,10,9,9,4,17,9,10,10,3,14,10,12,3,9,4,3,17,11,14135.93890234105600
2007000935983,H,2,1400,1,42,1084729,1102938,71,1,1,1,,2,02,2,0000,090,1,0002,010,4,00350,,2,00320,2,1,4,,,00320,1,1,,10,1,0160,6,,,,,,1,4,0,0,4,4,4,1,1,5,00,,0,0,00,,0,1,0,0,0,0,2,00865,2,0,1,21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,111,64,73,73,87,93,73,66,23,27,128,106,25,64,99,22,24,70,65,101,103,71,76,69,75,138,80,65,24,22,115,114,20,79,121,19,22,66,66,78,130,78,71,75,82,99,71,74,23,24,118,118,22,63,104,21,22,67,66,76,113,66,69,70,75,115,79,68,26,25,103,107,19,65,106,23,24,71,61,0.00000000000000
2010000491147,H,2,1400,1,42,1031543,1039407,5,2,1,,,5,05,,0000,070,2,0002,180,1,00600,,,,,3,9,,,,1,2,,07,2,0800,9,4,000036250,4,,,1,1,36250,0,4,4,4,1,1,7,00,02,0,0,00,015,0,1,0,0,2,2,1,00450,,0,0,22,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,5,9,5,5,8,5,2,8,9,2,6,4,2,5,2,6,8,4,6,1,5,2,4,5,2,4,7,1,1,10,5,4,8,5,8,5,1,4,4,8,5,9,6,4,9,4,2,8,8,1,5,5,2,4,2,4,8,5,4,1,5,2,6,5,2,6,9,1,2,10,5,5,9,6,9,5,2,37678.51361837230000
2009000035277,H,2,1400,1,42,1048571,1048026,11,2,1,,,1,07,,0000,002,1,0002,003,3,,,,,,,2,2,00370,,1,3,,,1,0002,4,7,000011700,1,0370,038,1,3,11700,0,1,1,1,1,1,2,01,02,0,0,01,,0,1,0,1,0,0,2,,,1,0,,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,16,12,10,2,22,13,10,20,12,9,18,12,11,14,17,4,22,10,11,11,12,16,3,13,13,4,4,11,20,17,11,3,22,3,11,12,9,4,3,3,21,9,12,3,17,10,11,29,10,10,20,11,9,15,31,3,19,12,12,12,12,18,4,11,12,3,3,10,16,24,10,3,21,4,10,9,13,12261.90622241988000
2010000381365,H,2,1400,1,42,1031543,1039407,4,2,1,3,6,4,02,2,0000,030,2,1000,003,4,00580,,,,,3,7,,,,1,2,,05,2,0002,9,4,000019100,4,,,1,1,19100,0,4,4,4,1,1,7,00,02,0,0,00,015,0,1,0,0,2,2,1,00232,,0,0,19,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,1,7,5,7,8,4,7,1,5,4,3,1,5,10,4,1,1,4,5,4,6,1,4,1,1,3,2,6,3,3,4,8,5,1,4,7,6,4,5,4,6,1,4,1,1,4,1,7,5,4,4,8,5,1,3,6,6,5,4,4,1,9,5,8,6,3,8,1,4,4,5,1,4,6,6,1,1,4,19852.67889961133600
2009000994796,H,2,1400,1,42,1048571,1048026,7,1,1,1,,3,01,2,0000,080,2,2400,003,4,00500,00000,2,00160,2,1,9,,,,1,1,,09,1,0400,4,,,,,,1,4,35200,0,4,4,4,1,1,4,00,,0,0,00,021,0,1,0,0,1,1,1,00615,3,0,0,24,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,3,6,6,14,2,5,6,2,5,6,3,7,6,7,2,10,6,12,11,11,2,6,6,11,2,8,7,1,5,7,2,7,6,6,3,11,8,1,1,2,12,7,5,2,13,6,8,12,7,6,12,6,5,7,10,2,7,2,2,2,11,7,8,2,11,5,7,10,5,6,11,6,7,6,9,2,8,36890.52128454528000
2007000518317,H,2,1400,1,42,1084729,1102938,8,2,1,1,,3,02,2,0000,050,2,0002,003,4,00600,,,,,3,6,,,,1,2,,06,1,1400,9,4,000018600,4,,,1,1,18600,0,4,4,4,1,1,6,00,02,0,0,00,017,0,1,0,0,1,0,2,00267,,0,1,14,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,8,2,13,8,9,2,10,3,2,14,14,7,8,7,8,2,12,14,7,8,7,2,13,8,8,2,8,2,2,14,13,9,6,6,7,2,15,2,9,10,8,13,2,8,8,13,8,14,13,2,3,10,8,7,8,13,2,3,7,8,8,13,2,7,9,13,10,13,15,3,2,9,8,8,7,15,2,13,20514.65436518209200
2010000764032,H,2,1400,1,42,1031543,1039407,4,1,1,2,1,4,02,2,0000,030,2,2300,003,4,00730,,,,,3,9,,,,1,2,,14,1,0480,9,,,,,,1,4,10000,0,4,4,4,1,1,7,00,,0,0,00,048,0,1,0,0,0,0,1,00398,,0,1,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,5,4,5,8,5,5,1,9,2,2,4,5,7,7,1,3,8,5,5,2,5,4,4,9,5,6,2,8,1,1,5,5,10,8,1,5,2,3,5,8,4,4,5,1,6,3,6,1,8,8,5,5,1,1,8,4,2,4,5,8,5,5,4,1,5,5,8,1,9,9,4,5,2,1,8,5,8,10394.07272230960000
2011000765860,H,2,1400,1,42,1000000,1018237,16,2,1,2,1,3,02,2,0000,150,2,2500,003,5,00300,,,,,3,6,,,,1,2,,09,2,0002,9,1,000082900,4,,,1,1,82900,0,4,4,4,1,1,6,00,02,0,0,00,006,0,1,0,0,0,0,2,00425,,0,1,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,17,5,27,30,5,15,15,5,19,5,15,14,16,30,15,29,16,29,16,6,15,27,4,4,26,16,15,27,19,29,16,15,16,4,15,5,17,4,14,29,16,5,30,30,5,15,18,4,15,6,15,15,21,27,15,27,15,23,18,4,15,24,5,5,28,18,18,28,16,28,17,18,17,6,18,5,16,4,84411.8473000
2010001125756,H,2,1400,1,42,1031543,1039407,4,4,1,1,,5,02,2,0000,120,2,0660,003,4,00600,,2,01500,2,1,9,,,,1,1,,18,4,1000,3,2,000055900,4,,,1,1,55900,0,4,4,4,1,1,5,00,04,0,0,00,042,0,1,0,0,0,0,1,01950,3,0,1,29,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9,1,4,8,7,7,4,1,7,5,6,5,4,1,1,5,4,4,4,8,1,8,5,1,2,1,4,8,2,6,4,5,6,6,7,4,4,5,4,1,10,1,4,8,7,8,4,1,7,5,4,4,6,1,1,6,6,4,5,8,1,7,4,2,1,1,5,7,2,5,5,5,3,8,9,5,5,5,58102.86651771066400
